name,zprice_subzone,zprice_pa,zprice_ms
east village,-0.14792574756054996,-0.38499048357576593,0.24112124543746233
the gardens at bishan,-1.0349958953203957,-0.1784743108109314,-0.6608001718390181
riversails,0.0,-1.1252721544435742,0.018167549172687876
seastrand,-0.6272359013695982,0.08338499345487042,-0.551984107050892
robertson edge,-1.3157812459259706,-0.23994714514433282,0.3970732147505547
le shantier,-0.6799775942203599,-1.027638444561955,0.5419885444050666
the creek @ bukit,-0.049515441354049464,-0.7774817465342142,0.5658660723218675
costa rhu,-1.6189713199657272,0.45369514842344605,-0.19542602159336628
shenton way,0.2899194880260915,-0.2944756133804476,-0.1570185689228964
mayfair modern,0.46546027528565587,-0.40692568760112435,0.5658660723218675
the verandah residences,1.2134376244920935,-0.4025871395965273,-0.19049920066541412
one amber,-0.9766799350577027,0.05062022268013031,0.6953598240758582
skyline residences,0.0,0.45320310937337754,0.33337567621310804
regency park,-0.21144672441524143,-0.4722084770373083,0.06838007558595266
thomson v one,0.014578541431842253,-0.1784743108109314,-0.6608001718390181
city square residences,0.1827275631760168,-0.12195449151990578,-0.19542602159336628
harbour view gardens,0.5117376746165065,-0.4025871395965273,-0.19049920066541412
tomlinson heights,-0.42952988947698356,1.3599161123037031,0.3970732147505547
ripple bay,-0.0750916987192683,0.08338499345487042,-0.551984107050892
cluny park residence,1.986312014978054,-0.32516191862153593,0.06838007558595266
the azure,-0.03868276210329285,0.0,-0.9882891825309932
soleil @ sinaran,-1.1242474224317778,0.3631652469012108,-0.5851019944938763
the topiary,-0.5984964396068684,-0.3947024863871794,-0.2432773144892986
rosewood,-0.6002191228055738,0.28726299752784046,-1.344559236391526
balmoral heights,-0.5339239567384347,-1.0317392791280435,0.7988085168763036
sin ming plaza,-1.00283992292145,-0.1784743108109314,-0.6608001718390181
eight courtyards,0.8411319577702078,-0.9850240133896201,-0.6753057007256327
kasturina lodge,-0.35714184394948034,-0.4722084770373083,0.06838007558595266
rio vista,-1.7618908268249533,-0.47296617605555147,0.018167549172687876
rv altitude,0.7434681104684948,-0.2979689629593274,0.3970732147505547
the cornwall,-0.7165485221022374,0.49100890204419884,-0.5692534448375879
the mezzo,-0.6926874988516465,-1.027638444561955,0.5419885444050666
city gate,0.38415193064215886,0.2284978946350216,-0.19542602159336628
the beverly,-3.143143405338436,-0.7774817465342142,0.5658660723218675
astor green,-1.210759164789402,-1.0803592661769155,0.5658660723218675
eastvale,0.10872782853127114,-1.476222830520084,-0.551984107050892
robin residences,-0.680674723380996,0.30817641647229205,0.06838007558595266
visioncrest,-0.7759386036174245,0.015895789628861748,-0.10045193958044454
sunshine plaza,0.07909945615320159,-0.9217348450606448,-0.09676112060667921
phoenix garden,-0.03740108452180212,-0.17330187186926968,0.09947498306860306
111 emerald hill,-0.5719457380352589,-0.1404283421180053,0.7988085168763036
1919,0.10184548843695945,0.486868020983026,-1.009067817888571
one balmoral,-0.35208939356384755,0.30817641647229205,0.06838007558595266
casa cambio,-0.22984068173820937,-0.25980740904562744,0.9429141692474692
lucky plaza,-2.7697897364601993,-0.23072404373856506,1.4914307367074717
nuovo,0.07572834830677143,-1.3562379314285096,0.185116698120173
cityvista residences,-1.100398615312078,-0.1404283421180053,0.7988085168763036
casafina,-2.610611683052325,0.17457133365119432,0.24112124543746233
foresque residences,-1.6998618479200724,0.39759148933523336,0.031965950857637475
yong siak street,-0.3562147047957913,-0.969660571257045,0.33337567621310804
the santorini,0.04772385552926482,-0.10055204640129771,-0.49035427783620256
alex residences,0.08360029192963285,-0.08921555218843365,0.33337567621310804
qube suites,-0.8868682224003116,0.2676773579084659,0.24112124543746233
eon shenton,1.0101974624361545,-0.8785669387148733,-0.1570185689228964
illuminaire on devonshire,-0.14274043524571267,-0.2979689629593274,0.3970732147505547
the luxurie,0.2043665461994749,-0.1956985355144937,-0.2432773144892986
northvale,-0.5991795936276217,-0.5550045438844668,-1.0178050377089654
one jervois,-0.3665060704004072,-0.4722084770373083,0.06838007558595266
holland road,-0.47324887415514433,0.9589293904852286,-0.5692534448375879
neem tree,0.782224595056019,-1.027638444561955,0.5419885444050666
the light @ cairnhill,-0.749286853830884,-0.1404283421180053,0.7988085168763036
the trumps,-0.9507817283474451,-0.13651232819887119,0.24112124543746233
the vision,0.23753375812762006,-0.9033940295681074,0.5832610198969518
mandalay towers,0.49229060921685364,-1.027638444561955,-0.5851019944938763
sophia hills,0.3769029775481721,0.486868020983026,-1.009067817888571
castle green,-0.3208864302438846,-1.3562379314285096,0.185116698120173
westwood avenue,1.296857141168693,-1.7224560797787811,-0.1518858287747016
tanglin park,0.31949505563945535,-0.7440564573682934,0.06838007558595266
the florida,-1.910423502522216,-0.47296617605555147,0.018167549172687876
sanctuary @ 813,-0.5272640715957932,0.28941330053702846,0.018167549172687876
one oxley rise,-1.1190464503801767,0.015895789628861748,-0.10045193958044454
thomson three,0.1731711018949412,-0.1784743108109314,-0.6608001718390181
the woodgrove,-0.8742329749963426,0.28726299752784046,-1.344559236391526
the morningside,-1.3664846644775903,-0.23994714514433282,0.3970732147505547
the hermitage,-0.7463657021524674,-1.0317392791280435,0.7988085168763036
emerald hill conservation area,-1.0213485951368184,-0.1404283421180053,0.7988085168763036
balestier road,-1.7687670803346367,-1.027638444561955,0.5419885444050666
space @ kovan,-0.5720274367743866,-0.25980740904562744,0.9429141692474692
parc elegance,-0.9150678233750844,0.34791381755716794,0.24112124543746233
dorsett residences,-0.3607602670380937,-0.08891078060088876,0.6414656067719826
ferraria park condominium,-0.39061585436239304,-0.07968941467671334,-0.551984107050892
international plaza,-1.6204257454358326,-0.8785669387148733,-0.1570185689228964
euhabitat,-0.9291883620164263,0.2676773579084659,0.24112124543746233
leonie towers,0.49474006793603187,-0.2979689629593274,0.3970732147505547
the tate residences,0.7973769949844819,0.28547357089500897,0.7988085168763036
roxy square,-2.186430713229424,0.05062022268013031,0.6953598240758582
goodwood residence,0.7386569619117844,-1.0317392791280435,0.7988085168763036
the bayshore,-0.4629845697137787,-0.512421671631673,0.24112124543746233
the paterson,-1.2398254226881127,1.3599161123037031,0.3970732147505547
urban suites,-0.050328154508385306,-0.1404283421180053,0.7988085168763036
oasis @ elias,-1.2876581464596715,-0.3601680097656524,-0.551984107050892
archipelago,-0.24015010609577986,-0.8894432777510024,0.24112124543746233
hillview regency,-0.7534176407825098,-0.6330288249495881,0.09947498306860306
the centrio,-0.4102998445069707,-1.027638444561955,0.5419885444050666
waterfront key,0.5485586653485227,-0.8894432777510024,0.24112124543746233
waterford residence,-1.8153972080862786,-0.23994714514433282,0.3970732147505547
sculptura ardmore,2.3066411527070554,0.28547357089500897,0.7988085168763036
caribbean at keppel bay,-0.840590215724819,0.0646432303185629,0.33337567621310804
urban edge @ holland v,-1.7953235371332508,0.9589293904852286,-0.5692534448375879
cairnhill 16,-0.060244068592235044,-0.1404283421180053,0.7988085168763036
waterfront gold,0.7737423417849527,-0.8894432777510024,0.24112124543746233
the claymore,-0.30090841790249,0.28547357089500897,0.7988085168763036
miro,-1.3225702369059382,0.3631652469012108,-0.5851019944938763
m suites,1.1027384059452885,-0.13651232819887119,0.24112124543746233
the gale,-0.283152785299916,-0.07968941467671334,-0.551984107050892
yishun ring road,1.1296699247617379,-0.3947895752863144,-0.6753057007256327
river isles,0.12606506059595612,-0.5665148035041486,-0.5155919718019792
the clement canopy,0.5845080285077082,0.018246893861991166,0.5832610198969518
waterfront isle,0.2523956500449487,-0.8894432777510024,0.24112124543746233
siglap v,-0.38911343735318654,0.34791381755716794,0.24112124543746233
changi court,1.349725047742949,-0.3726937341215422,-0.49035427783620256
orchard view,-0.9168926557350627,1.3599161123037031,0.3970732147505547
valley park,-1.6471080309504633,-0.23994714514433282,0.3970732147505547
183 longhaus,-0.04843417319889578,-0.1784743108109314,-0.6608001718390181
devonshire residences,-0.3432707454802664,-0.2979689629593274,0.3970732147505547
changi rise condominium,-0.5959213499835805,-0.7355281690185607,-0.49035427783620256
bassein court,0.8215942442582501,-1.027638444561955,-0.5851019944938763
le quest,0.0,0.8761450246477529,0.09947498306860306
one chatsworth,2.132807264939089,-0.4722084770373083,0.06838007558595266
tribeca,1.3286838824808695,-0.7409823736522679,-0.14026257860351726
twin waterfalls,-0.8927821098925242,-0.16615114926636612,-0.5155919718019792
the regency at tiong bahru,1.439909632925421,-0.969660571257045,0.33337567621310804
yong an park,-1.407192335639997,-0.23994714514433282,0.3970732147505547
18 woodsville,-0.2238317886109736,0.00624601690065511,-0.15485761683972046
the metropolitan condominium,-1.3210242432740222,-0.08921555218843365,0.33337567621310804
kentish court,-1.7715718879203415,-0.4413297705413858,-0.19542602159336628
eastville apartments,-0.5821351046984773,0.32997285246442376,-0.6803103336220623
hallmark residences,-1.3666102860789247,0.30817641647229205,0.06838007558595266
corona ville,-2.8394788284025045,0.9589293904852286,-0.5692534448375879
the trillium,1.8220555339191575,-0.7409823736522679,-0.14026257860351726
sea horizon,-0.5801516462190007,0.08338499345487042,-0.551984107050892
skypark residences,0.07988678524142194,-0.8351996386669368,-0.41977708077104925
westmere,-0.08565548054239183,-1.288305960125881,0.42205529916361195
cavenagh gardens,-1.0627903544805577,-1.2571994162944737,0.7988085168763036
residences @ evelyn,-0.34390514003252953,0.3631652469012108,-0.5851019944938763
west coast crescent,-0.9754433435697011,-0.9033940295681074,0.5832610198969518
waterfront @ faber,-0.1647652953914641,0.07672337750394305,0.5832610198969518
bellewaters,0.46053706114042464,-0.8893764619903303,-0.2432773144892986
beacon heights,-1.2392277363371016,-0.8665056458638768,-0.19542602159336628
cube 8,0.14887969730482736,-1.027638444561955,-0.5851019944938763
berkeley residences,0.40095016831480956,0.34791381755716794,0.24112124543746233
tropika east,-0.4116878506245072,0.2676773579084659,0.24112124543746233
amber sea,0.6484263565880896,0.05062022268013031,0.6953598240758582
the tampines trilliant,-0.7788668853693477,0.4860147930122379,-0.49035427783620256
the miltonia residences,-0.35643737819545107,-0.3473742787600952,-0.6753057007256327
ris grandeur,0.45568693638520846,-0.3601680097656524,-0.551984107050892
crystal rhu,-0.596142457351027,0.45369514842344605,-0.19542602159336628
the seawind,0.7173209404399181,0.34791381755716794,0.24112124543746233
summerhill,-0.11060665867884363,0.23029749070375446,0.09947498306860306
queens,-1.248999045816841,0.37109367843643853,-0.19049920066541412
la vida @ 130,-1.0516531882034608,0.34791381755716794,0.24112124543746233
suites @ sims,-0.1680882661477438,-0.11813024468173529,-0.6803103336220623
rivercove residences,-0.1029932824051019,-0.8893764619903303,-0.2432773144892986
the riverwalk,0.0,-1.1086199373937593,1.2121864995347282
new futura,2.100063699107354,-0.2979689629593274,0.3970732147505547
guilin view,-0.9734649204526238,-0.6330288249495881,0.09947498306860306
windermere,-0.9012168789576234,-1.067615079358668,-1.0178050377089654
suites @ kovan,-0.671930126661395,0.28941330053702846,0.018167549172687876
the oliv,0.8089268092922055,0.30817641647229205,0.06838007558595266
iresidences,-1.0782585453330051,-1.027638444561955,0.5419885444050666
liiv residences,0.6691068894847848,-0.4025871395965273,-0.19049920066541412
the merlot,0.9973985083125498,-0.4413297705413858,-0.19542602159336628
woodgrove condominium,-1.2258478217044706,0.28726299752784046,-1.344559236391526
the trizon,0.18564043356628446,-1.0803592661769155,-0.5692534448375879
the cape,-0.53398905716479,0.05062022268013031,0.6953598240758582
pollen & bleu,-1.156397496387543,-0.32516191862153593,0.06838007558595266
the quintet,-0.2975649398028817,-1.067615079358668,-1.0178050377089654
southbank,-0.21630993446044347,0.2284978946350216,-0.19542602159336628
punggol field,-0.3951956495510191,-0.16615114926636612,-0.5155919718019792
clementi park,-2.283163370256079,0.7203449438018287,0.5832610198969518
one tree hill residence,-1.3910941542748607,1.3599161123037031,0.3970732147505547
esparina residences,-2.7054164955416145,1.1738150316556868,-0.2432773144892986
l'viv,-0.19404227469155158,0.3631652469012108,-0.5851019944938763
optima @ tanah merah,-0.16467908141333082,-0.38499048357576593,0.24112124543746233
la brisa,-1.0071903553206887,-0.11813024468173529,-0.6803103336220623
sunrise gardens,-2.110175529015007,-0.30971016907135496,0.185116698120173
kentish lodge,-1.7386947562461723,-0.4413297705413858,-0.19542602159336628
cardiff residence,-1.3959411296426227,-0.43402683481541,0.9429141692474692
the legend,-1.896000010223519,0.30817641647229205,0.06838007558595266
sims green,-2.131804459578258,-0.11813024468173529,-0.6803103336220623
sky vue,0.5100202878609739,0.49455043175443025,-0.6608001718390181
jervois treasures,0.32343281368953924,-0.4722084770373083,0.06838007558595266
stratford court,-3.6875548448165327,0.17457133365119432,0.24112124543746233
the glyndebourne,0.43035203156597285,-0.43055118581837615,-0.5851019944938763
sage,2.3015733865813823,0.30817641647229205,0.06838007558595266
28 rc suites,-0.16172975583945876,-1.337290773536757,-0.09676112060667921
idyllic suites,-0.6857610970501863,-0.11813024468173529,-0.6803103336220623
mountbatten lodge,-2.290118754906034,0.4174998399380125,0.6953598240758582
the plaza,-1.9376343533175473,-0.6016769088374695,-0.1570185689228964
wing fong court,-1.5859093599928995,-0.11813024468173529,-0.6803103336220623
the estuary,-0.37588915581305565,-0.3947895752863144,-0.6753057007256327
sixteen35 residences,0.8246480487728292,-0.11813024468173529,-0.6803103336220623
vacanza @ east,-0.6864357172915214,-0.13651232819887119,0.24112124543746233
paterson residence,-0.5727624140792748,-0.24361892179750583,0.3970732147505547
the hacienda,-0.04383818728063232,0.34791381755716794,0.24112124543746233
bayshore park,-0.8959700506773283,-0.512421671631673,0.24112124543746233
the windsor,-1.1853775210723505,-0.1784743108109314,-0.6608001718390181
park place residences at plq,1.2890910741888992,0.32997285246442376,-0.6803103336220623
naturalis,-0.7644848379716385,0.34791381755716794,0.24112124543746233
amaryllis ville,-1.5651023011024925,0.3631652469012108,-0.5851019944938763
mera springs,0.25206494092099224,-0.4413297705413858,-0.19542602159336628
the daffodil,-0.7378401648295407,-0.512421671631673,0.24112124543746233
venezio,-0.2897332304628386,-0.512421671631673,0.24112124543746233
suites at orchard,-0.6345498078045229,0.015895789628861748,-0.10045193958044454
cairnhill residences,-0.2644525017246086,-0.1404283421180053,0.7988085168763036
urban heritage,-0.8310423447172349,-1.027638444561955,0.5419885444050666
royal hallmark,0.663964023003449,-1.4675330476943527,0.6953598240758582
suites @ guillemard,-0.6477524644931054,0.32997285246442376,-0.6803103336220623
kim keat house,-2.2032681822110685,-1.027638444561955,0.5419885444050666
trellis towers,-0.13301741273483605,-0.2110958311163257,-0.15485761683972046
the vermont on cairnhill,-0.6673973518189673,-0.1404283421180053,0.7988085168763036
vista residences,0.06268683745343043,-1.027638444561955,0.5419885444050666
the criterion,-0.8920049113549842,-0.3473742787600952,-0.6753057007256327
waterbay,-0.528257110131259,-0.5665148035041486,-0.5155919718019792
cote d'azur,-1.830963386195935,0.05062022268013031,0.6953598240758582
townhouse apartments,-2.735100787744951,-1.2571994162944737,0.7988085168763036
blossom residences,0.0,-1.8117153483187953,0.031965950857637475
hilltops,0.7147946757141456,-0.1404283421180053,0.7988085168763036
the palette,-0.45410823010271517,0.35293287170602905,-0.551984107050892
nouvelle park,-0.8719813510419755,0.28941330053702846,0.018167549172687876
hillside drive,0.6130210479047465,0.28941330053702846,0.018167549172687876
novena regency,-0.07820310610416677,0.3631652469012108,-0.5851019944938763
the rise @ oxley,0.07786103946259736,0.015895789628861748,-0.10045193958044454
ue square,0.12067700869069663,-0.7409823736522679,-0.14026257860351726
parksuites,0.9138792645335395,-1.0803592661769155,-0.5692534448375879
maysprings,-1.0562568860386392,-0.5643593901462628,0.031965950857637475
residences @ killiney,-0.4399450863383718,-0.19789177381165812,0.3970732147505547
the residences at w singapore sentosa cove,1.7136589487623886,0.0,-0.9882891825309932
the floravale,-0.6359857642580001,-1.7224560797787811,-0.1518858287747016
newton 18,-0.6223087187075395,0.3631652469012108,-0.5851019944938763
hougang central,-0.8176796386790988,0.22340128483807242,0.018167549172687876
domus,-0.33532012259856325,-1.027638444561955,0.5419885444050666
bishan point,-1.3128108903301623,-0.1784743108109314,-0.6608001718390181
rv residences,0.010119743486064313,-0.4722084770373083,0.06838007558595266
balestier point,-1.1292198523311139,-1.027638444561955,0.5419885444050666
sky habitat,-0.7865334088799405,0.49455043175443025,-0.6608001718390181
varsity park condominium,-1.8846745908904194,0.018246893861991166,0.5832610198969518
robertson 100,0.451370155809241,-0.7409823736522679,-0.14026257860351726
the eden at tampines,-2.1041677394444203,0.4860147930122379,-0.49035427783620256
the linq @ beauty world,2.3460985772067064,-0.7774817465342142,0.5658660723218675
the paterson edge,-1.2758419408840624,1.3599161123037031,0.3970732147505547
country park condominium,-0.07262396987486432,0.17457133365119432,0.24112124543746233
hilltop grove,-2.5313501761266304,0.23029749070375446,0.09947498306860306
the interlace,0.0,-1.8162419902668596,0.33337567621310804
mulberry tree,-1.493390938645166,0.3631652469012108,-0.5851019944938763
chestervale,-2.3822280190235534,-0.3147978290838898,0.031965950857637475
view at kismis,-0.982463432348023,-0.7774817465342142,0.5658660723218675
hillsta,-1.3999044745044336,-0.17330187186926968,0.09947498306860306
the quinn,-1.3511162599314845,0.5458369718401872,0.9429141692474692
parc emily,0.02673374662738228,0.486868020983026,-1.009067817888571
flo residence,0.15695520183939757,-0.5665148035041486,-0.5155919718019792
yishun sapphire,-0.46305920904390097,-0.9850240133896201,-0.6753057007256327
the meyerise,-0.741218040173695,0.4174998399380125,0.6953598240758582
rosewood suites,-0.5728774264514932,0.28726299752784046,-1.344559236391526
the nautical,-2.0158422775173936,0.4274177509646779,-0.41977708077104925
jui residences,1.8318776033442625,-0.8665056458638768,-0.19542602159336628
crystal lodge,-2.0529167705390896,-0.11813024468173529,-0.6803103336220623
the maylea,-0.4904521540847585,-0.4025871395965273,-0.19049920066541412
edelweiss park condominium,-1.1988602507406674,-0.07968941467671334,-0.551984107050892
people's park complex,0.0,-2.233271550293055,0.6414656067719826
taipan jade,-0.7045808437693725,0.32997285246442376,-0.6803103336220623
wilkie studio,-0.8450036645533295,0.486868020983026,-1.009067817888571
eastwood lodge,-2.581399949639913,0.17457133365119432,0.24112124543746233
belgravia drive,-2.331171597393725,-1.385595201162288,0.9429141692474692
oxley edge,-0.8382428631766875,-0.19789177381165812,0.3970732147505547
33 residences,0.2921057852981885,-0.11813024468173529,-0.6803103336220623
laguna park,-0.6684864063228869,0.5705221117338911,0.24112124543746233
seletar springs condominium,-0.26439847452237936,-1.5928830912030958,0.018167549172687876
pavilion 11,-0.36523795463073033,-1.027638444561955,-0.5851019944938763
the scala,0.9004389860286376,-0.25980740904562744,0.9429141692474692
pebble bay,-1.0629175516945035,0.45369514842344605,-0.19542602159336628
arthur road,-1.4333881426593336,0.4174998399380125,0.6953598240758582
parc botannia,1.9843143757933597,-0.3947024863871794,-0.2432773144892986
tivoli grande,-0.8999229067216374,-1.4675330476943527,0.6953598240758582
urban residences,-0.9179007048087628,0.41546494338828366,0.018167549172687876
mill creek,-1.1468617687257454,-0.13651232819887119,0.24112124543746233
costa del sol,0.938675848777379,-0.512421671631673,0.24112124543746233
lorong 6 toa payoh,0.11204436603154273,-0.2110958311163257,-0.15485761683972046
the solitaire,-1.1768839154164585,0.30817641647229205,0.06838007558595266
parc esta,0.6222964038734822,0.32997285246442376,-0.6803103336220623
the amerald studio,-0.5563044225599976,-1.4675330476943527,0.6953598240758582
lilydale,-4.193050916367152,-0.08954615339755555,-0.6753057007256327
skyline @ orchard boulevard,0.5935146331877577,1.3599161123037031,0.3970732147505547
amber point,-1.3031297333636946,0.05062022268013031,0.6953598240758582
stratum,0.5539136534660754,-0.3601680097656524,-0.551984107050892
riz haven,-0.22624551318269917,0.08338499345487042,-0.551984107050892
martin place residences,-0.29063501229407085,-0.23994714514433282,0.3970732147505547
sant ritz,0.12862527361065929,-0.9305777311382777,-0.15485761683972046
eu tong sen street,-0.6859286856041041,0.6179329709951373,1.2121864995347282
canberra street,2.13545369740846,-0.9700524041159001,-0.41977708077104925
rv suites,-0.49685849991070274,-0.4722084770373083,0.06838007558595266
spottiswoode 18,-0.518151865456115,0.7550235543804699,0.33337567621310804
seven palms sentosa cove,3.8398852913045456,0.0,-0.9882891825309932
nicole green,-0.8306040154411086,-0.11813024468173529,-0.6803103336220623
woodhaven,0.49615103589108356,0.28726299752784046,-1.344559236391526
kensington square,0.4301609876337648,0.41546494338828366,0.018167549172687876
centra loft,-0.5272447982954994,-0.11813024468173529,-0.6803103336220623
estella gardens,-0.7631119950592521,-0.07968941467671334,-0.551984107050892
cairnhill nine,-0.0020134792012624146,-1.455086171399358,1.4914307367074717
prestige point,-0.7246026852570088,0.41546494338828366,0.018167549172687876
aquarius by the park,-0.7651360380817713,-0.8894432777510024,0.24112124543746233
laurel tree,1.1892502343914644,-0.6330288249495881,0.09947498306860306
village @ pasir panjang,-0.20483451608717246,-0.4025871395965273,-0.19049920066541412
the quayside,-0.8727299901413683,-0.7409823736522679,-0.14026257860351726
heritage east,0.1670098074943908,0.34791381755716794,0.24112124543746233
nathan suites,0.10608459535433483,-0.4722084770373083,0.06838007558595266
8m residences,-1.152398693597946,0.4174998399380125,0.6953598240758582
balmoral park,-0.966398708276817,0.30817641647229205,0.06838007558595266
worthington,-1.5360921958089888,0.32997285246442376,-0.6803103336220623
oceanfront suites,0.7041981887388904,0.08338499345487042,-0.551984107050892
espa,-1.6144372386630632,0.39759148933523336,0.031965950857637475
the anchorage,-0.910471606698266,0.37109367843643853,-0.19049920066541412
the trevose,-1.5085767178254035,-0.43055118581837615,-0.5851019944938763
rochester drive,0.32005953873064225,-0.740767972393978,-0.19049920066541412
opera estate,0.16741113984490516,0.34791381755716794,0.24112124543746233
jewel of balmoral,-1.1007988970793388,0.30817641647229205,0.06838007558595266
57 @ kovan,-1.3893466094405933,0.28941330053702846,0.018167549172687876
bellewoods,1.0454535424374407,-0.07643271482705312,-1.344559236391526
nassim park residences,0.39001016711859166,0.30817641647229205,0.06838007558595266
angullia park residences @ orchard,-1.2101938622077477,1.3599161123037031,0.3970732147505547
guillemard suites,-0.4494080701632319,-0.11813024468173529,-0.6803103336220623
the cosmopolitan,1.1956010815214164,-0.7409823736522679,-0.14026257860351726
lorong 31 geylang,-2.262235515419238,-0.11813024468173529,-0.6803103336220623
the wisteria,0.639382029122652,-0.3947895752863144,-0.6753057007256327
balmoral crest,-0.34124889062113917,-1.0317392791280435,0.7988085168763036
honolulu tower,-0.7440879507680982,0.30817641647229205,0.06838007558595266
robinson suites,0.6975119946696116,-0.2944756133804476,-0.1570185689228964
jade residences,-1.6404657652178745,0.5458369718401872,0.9429141692474692
aquarine gardens,-0.46406722459707395,0.34791381755716794,0.24112124543746233
mandale heights,-0.4496728550269341,-1.027638444561955,-0.5851019944938763
nine residences,0.4166449790776244,-0.08954615339755555,-0.6753057007256327
seraya residences,-0.33971689555515566,-1.4675330476943527,0.6953598240758582
laverne's loft,-0.35862845985479763,0.34791381755716794,0.24112124543746233
jupiter 18,-0.8472342475946112,0.32997285246442376,-0.6803103336220623
brookvale drive,0.04767038477292001,0.7203449438018287,0.5832610198969518
rafflesia condominium,-0.6098873056850533,-0.8590426453619107,-0.6608001718390181
e maison,0.15088116404358914,-0.5764236162412971,0.9429141692474692
chestnut crescent,-1.404726588528501,0.39759148933523336,0.031965950857637475
hundred palms residences,0.0,-0.7641076177611673,0.018167549172687876
canberra residences,-2.67459752345836,0.4274177509646779,-0.41977708077104925
swiss view,-4.427493199034326,-0.40692568760112435,-0.5692534448375879
zedge,-0.05403213614211095,-1.027638444561955,-0.5851019944938763
dunearn 386,0.882894579497214,-0.5094183721323773,-0.5692534448375879
water place,-1.570059210465101,0.45369514842344605,-0.19542602159336628
the serenade @ holland,-0.415365195049857,-1.0803592661769155,-0.5692534448375879
platinum edge,-1.2864984405054072,0.00624601690065511,-0.15485761683972046
edgedale plains,1.206708800611116,-0.5665148035041486,-0.5155919718019792
compass heights,-1.8425874129506525,-0.1956985355144937,-0.2432773144892986
sunny palms,-1.3517976875100597,0.34791381755716794,0.24112124543746233
the eastside,0.1809280770358745,-1.4675330476943527,0.6953598240758582
the vue,-1.3343409351043864,0.5458369718401872,0.9429141692474692
robin suites,-0.4726003979750656,0.30817641647229205,0.06838007558595266
the boulevard residence,-0.7433773439608676,1.3599161123037031,0.3970732147505547
spazio @ kovan,-0.2500479275610898,0.28941330053702846,0.018167549172687876
vida,-0.7740594664829928,-0.1404283421180053,0.7988085168763036
casablanca,-0.18657440385720234,0.28726299752784046,-1.344559236391526
melville park,-1.1415205721909285,-0.7355281690185607,-0.49035427783620256
8@woodleigh,-1.4311358969206334,0.4628561400500795,-0.15485761683972046
casa fortuna,-0.8680733520766784,-1.027638444561955,0.5419885444050666
imperial heights,-0.876261710306045,0.32997285246442376,-0.6803103336220623
the lincoln residences,-0.04680876888497112,0.3631652469012108,-0.5851019944938763
merawoods,-1.5862777437200721,0.23029749070375446,0.09947498306860306
shelford 23,-0.5431186139444033,-0.5094183721323773,-0.5692534448375879
northoaks,-0.2793657916546897,-1.077150122519762,-1.344559236391526
crescendo building,-1.6724303015574704,0.34791381755716794,0.24112124543746233
parkshore,-0.35408045519290327,0.45369514842344605,-0.19542602159336628
evergreen park,-2.3637459125729237,-0.47296617605555147,0.018167549172687876
the skywoods,-0.3841478943326407,0.39759148933523336,0.031965950857637475
park residences kovan,0.9599098595004544,0.28941330053702846,0.018167549172687876
buckley classique,-0.2478748558178692,0.3631652469012108,-0.5851019944938763
piermont grand,-3.200453938924893,1.1979945570322403,-0.5155919718019792
euro-asia court,-1.3024106954709211,-0.23994714514433282,0.3970732147505547
liv on wilkie,0.6382406084987559,0.486868020983026,-1.009067817888571
mint residences @ jansen,-1.5680020368660235,0.28941330053702846,0.018167549172687876
viio @ balestier,0.6656776557598026,-1.027638444561955,0.5419885444050666
floraview,0.15055978754116542,-0.30971016907135496,0.185116698120173
signature at yishun,-0.30340694588267375,-0.3473742787600952,-0.6753057007256327
one devonshire,0.4166489495239616,-0.2979689629593274,0.3970732147505547
cavan suites,-0.2439299296986523,-0.12195449151990578,-0.19542602159336628
parc sophia,-0.6451488269935335,0.486868020983026,-1.009067817888571
richmond park,-0.435220210737275,-0.1404283421180053,0.7988085168763036
70@truro,0.5858957534763051,-0.4413297705413858,-0.19542602159336628
pinnacle 16,-0.35024913425685555,-1.027638444561955,0.5419885444050666
olloi,-0.01214034263810543,0.32997285246442376,-0.6803103336220623
leonie hill residences,-0.3534895601845922,-0.2979689629593274,0.3970732147505547
northwood,1.546096752527955,0.0,-1.658309788672299
tanamera crest,-1.6963923831246333,-0.38499048357576593,0.24112124543746233
lucida,-1.6734903868071698,0.3631652469012108,-0.5851019944938763
springdale condominium,0.9502517067073082,-0.561228075451991,0.031965950857637475
bishan 8,-0.3617362397864126,-0.8590426453619107,-0.6608001718390181
gallop gables,-1.5554754562494986,-0.32516191862153593,0.06838007558595266
tanglin regency,-2.13927232885933,-0.16797640064786287,-0.7235673922520204
leedon residence,0.708510654185379,0.49100890204419884,-0.5692534448375879
jia,-3.04311569376241,0.486868020983026,-1.009067817888571
ritz @ farrer,0.5514573193145829,-1.337290773536757,-0.09676112060667921
monville mansions,-1.9075938928862595,-1.027638444561955,0.5419885444050666
the riverine by the park,-0.21143286017989624,0.9608827867333172,-0.19542602159336628
cherry gardens,-3.233978496082589,0.5458369718401872,0.9429141692474692
seventy saint patrick's,1.9935196908806196,0.34791381755716794,0.24112124543746233
dakota residences,0.5176833930852479,-0.11813024468173529,-0.6803103336220623
rose maison,-0.4765267535099745,-1.4675330476943527,0.6953598240758582
tanah merah kechil ridge,0.046350780967111246,-0.38499048357576593,0.24112124543746233
clementiwoods condominium,-2.116335549878425,0.018246893861991166,0.5832610198969518
ava towers,-1.451156264089708,-1.027638444561955,0.5419885444050666
mount sophia,0.29811264458294395,0.486868020983026,-1.009067817888571
